Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      79/482         std::__deque_buf_size(unsigned long) [155]
                0.00    0.00      79/39251       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [74]
-----------------------------------------------
                0.00    0.00       1/79          std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [276]
                0.00    0.00      78/79          std::deque<int, std::allocator<int> >::_M_pop_back_aux() [165]
[161]    0.0    0.00    0.00      79         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [161]
                0.00    0.00      79/482         std::__deque_buf_size(unsigned long) [155]
                0.00    0.00      79/39251       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [73]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [166]
[162]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::size() const [162]
                0.00    0.00      78/78          std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [168]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [166]
[163]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::max_size() const [163]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [164]
                0.00    0.00      78/88          std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [159]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::max_size() const [163]
[164]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [164]
                0.00    0.00      78/58422       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [51]
                0.00    0.00      78/58455       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [49]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::pop_back() [140]
[165]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [165]
                0.00    0.00      78/79          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [161]
                0.00    0.00      78/244         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [157]
                0.00    0.00      78/10001       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [120]
                0.00    0.00      78/10000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [136]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::push_back(int const&) [141]
[166]    0.0    0.00    0.00      78         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [166]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::size() const [162]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::max_size() const [163]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [167]
                0.00    0.00      78/79          std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [160]
                0.00    0.00      78/50078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [66]
                0.00    0.00      78/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [100]
                0.00    0.00      78/244         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [157]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [166]
[167]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [167]
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [215]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::size() const [162]
[168]    0.0    0.00    0.00      78         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [168]
                0.00    0.00      78/322         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [156]
-----------------------------------------------
                0.00    0.00       1/61          getTransposeVectorVec(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [11]
                0.00    0.00      60/61          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [192]
[169]    0.0    0.00    0.00      61         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [169]
-----------------------------------------------
                0.00    0.00      30/60          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [16]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [191]
[170]    0.0    0.00    0.00      60         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [170]
-----------------------------------------------
                0.00    0.00      17/49          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [187]
                0.00    0.00      32/49          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [173]
[171]    0.0    0.00    0.00      49         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [171]
-----------------------------------------------
                0.00    0.00       2/35          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [249]
                0.00    0.00       3/35          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [229]
                0.00    0.00      30/35          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [16]
[172]    0.0    0.00    0.00      35         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [172]
-----------------------------------------------
                0.00    0.00      32/32          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [174]
[173]    0.0    0.00    0.00      32         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [173]
                0.00    0.00      32/49          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [171]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [175]
[174]    0.0    0.00    0.00      32         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [174]
                0.00    0.00      32/32          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [173]
-----------------------------------------------
                0.00    0.00       2/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [248]
                0.00    0.00      30/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [178]
[175]    0.0    0.00    0.00      32         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [175]
                0.00    0.00      32/32          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [174]
